venueid name lat longt rating address
4bf4a497cad2c9282e3e9c99 Silver_Dollar 32.789995 -79.9391581 7.25 478_King_St
4b9bf6b4f964a520353b36e3 Sand_Dollar 32.6552022061 -79.9408598297 6.34 address
4cdcf0234006a1439631e2b2 O'aces 30.2858382202 -89.7509837585 0 1662_Gause_Blvd
4b534d0bf964a520469627e3 Old_City_Market 32.781030997 -79.9287116968 8.55 188_Meeting_St
4b3bf51df964a520367f25e3 Henry's_House 32.7812463189 -79.92885379 6.85 54_N_Market_St
40b13b00f964a520c4f41ee3 Ozio_Restaurant_&_Lounge 38.9057869762 -77.0424735546 8.61 1813_M_St_Nw
4ad8ab73f964a520861321e3 Chipotle_Mexican_Grill 38.905671305 -77.0434455771 7.53 1837_M_St_NW
5375c0e6498e753dd49fc773 Candy_Crush_Saga-ville 38.9085305047 -77.0490283574 0 22nd_St_NW
40b13b00f964a520c4f41ee3 Ozio_Restaurant_&_Lounge 38.9057869762 -77.0424735546 8.61 1813_M_St_Nw
5375c0e6498e753dd49fc773 Candy_Crush_Saga-ville 38.9085305047 -77.0490283574 0 22nd_St_NW
4af46325f964a520f7f121e3 Vace_Italian_Delicatessen_&_Homemade_Pasta 38.933958 -77.057449 8.59 3315_Connecticut_Ave_NW
4aeb1a22f964a52062be21e3 Byblos_Deli 38.9347429734 -77.0580625817 7.21 3414_Connecticut_Ave_NW
4aeb1a22f964a52062be21e3 Byblos_Deli 38.9347429734 -77.0580625817 7.21 3414_Connecticut_Ave_NW
4cc5d7fcbde8f04d729ab34b Kulturzentrum_Scheune 51.06636843 13.7513676493 7.52 Alaunstr._36-40
4b37c142f964a520964525e3 Groove_Station 51.066877 13.749723 6.65 Katharinenstr._11-13
4cc5d7fcbde8f04d729ab34b Kulturzentrum_Scheune 51.06636843 13.7513676493 7.52 Alaunstr._36-40
51dce6322fc6b0476b4d33dd NextKids_&_NextSpace_Potrero_Hill 37.7651426407 -122.404373288 0 365_Vermont_St
423e0e80f964a52056201fe3 Upright_Citizens_Brigade_Theatre 40.7473594259 -73.9977777971 9.58 307_W_26th_St
4bf6df1db182c9b639a9745a McDonald's 40.7939718036 -73.9428562945 5.89 1997_3rd_Ave
49e63a33f964a52023641fe3 McNally_Jackson_Books 40.7235428616 -73.9959930518 9.55 52_Prince_St
4ba78204f964a520089939e3 Frederick_Fairgrounds 39.4122748397 -77.3950338364 6.68 797_E_Patrick_St
4ecd8d36b634dd298e4d0fa9 One_Mile_House 40.7202327028 -73.9933072945 9.29 10_Delancey_St
4bfd63edf7c82d7f831d8e04 Gansevoort_Park_Avenue_NYC 40.7440580333 -73.9839584999 9.24 420_Park_Ave_S
3fd66200f964a520ddf01ee3 Yankee_Stadium 40.829491 -73.926938 9.62 1_E_161st_St
4bcb62c50687ef3b36a0ddcc Margaritaville 41.4912403946 -72.0870501548 7.73 1_Mohegan_Sun_Blvd
52920bc911d2a142ae728c5a Pintu_Utama_Pangsapuri_Sutera 5.38305363765 100.406946752 0 address
4c3af71cdef90f47331cfd2d The_Santuary 5.34768507596 100.307873411 0 address
4ed1d82e0e01f1a8819c9f73 Dewan_Serbaguna_PDRM 5.34517828457 100.296958442 0 address
4c3807792c8020a1023d8a00 Sunny_Point_Complex 5.35306202759 100.30739665 7.41 Jalan_Batu_Uban_1
4dce45f752b1f8915b92302b SEAMEO_RECSAM 5.37717461712 100.308806586 0 Jalan_Sultan_Azlan_Shah
4da2a7f122a5f04df6c51455 College_Malaysia 5.386699 100.309918 0 .
4e9a412f29c27d6ad6880506 Mutiara_Heights 5.38811569542 100.317923809 0 2A_&_2B_Lorong_Hajjah_Rehmah
4dd1119845ddbe15f8c705c3 Sungai_Pinang 5.40091641108 100.323919512 0 address
4da985ec0437dccbd7ec748d Masjid_Rawana 5.40984998585 100.315205597 0 Jalan_Perak
4c16262d77cea5938e2bd360 Kopi_beunta -6.8876551286 106.94149512 6.28 Jalan_selabintana_no_225
506c71a6e4b0d74e149c77fe Areia_Branca -9.38383020464 -40.4920899785 8.45 address
5123e18ae4b0dd57c5bb3203 @quatifrut -9.36789205547 -40.5416890129 0 address
52f5a1fc498e0a142012ccf2 Futshow_e_Churrascaria -9.37272717023 -40.5389577906 0 address
508146cee4b0bf87bfafff67 biblioteca_do_instituto_federal -9.36226859943 -40.5389776545 0 address
516f3234e4b03ab0d2f25d25 Sala_H-22_IF_Sertao -9.36220196356 -40.5395139771 0 address
51197df5e4b051a0975d4560 Humilde_residencia_de_Wellington -9.35896655012 -40.5407753091 0 address
50623df5e4b0530953d033f1 Mercadinho_Dias -9.36743298968 -40.526665708 0 Rua_23,_Pedro_Raimundo
51766979e4b0d6b34b994f45 Sem_Terra -9.36678461053 -40.5404128031 0 address
52db1f06498ee5f6273f02cd Cachorro_quente_de_se_Rai -9.36684656921 -40.5404177689 0 address
517ef0cce4b03974b43f0c08 Parque_Amaro_Ivaldo -9.36534216737 -40.543824243 0 BR_407
4e454f9d18502226a8a2d605 CUCA_Che_Guevara -3.70037537811 -38.5876750946 7.84 Av._Pres._Castelo_Branco_6417
4c700bc7d97fa143bac0f4ca NYU_Skirball_Institute_of_Biomolecular_Medicine 40.7417648581 -73.9740295704 0 540_1st_Ave
4bde59cbe75c0f47a2bbc703 Venice_Whaler_Bar_&_Grill 33.9789902264 -118.466670513 8.67 10_Washington_Blvd
4a92fe5df964a5206c1e20e3 Kay_'n_Dave's 34.0251679448 -118.393726226 8.45 9341_Culver_Blvd
4f380f75e4b0d26ba1ab696f Plan_Check_Kitchen_+_Bar 34.0438971745 -118.446004044 9.21 1800_Sawtelle_Blvd
4a7f0f74f964a5209ef21fe3 Gibson_Amphitheatre 34.1380050043 -118.353545666 8.46 100_Universal_City_Plaza
4c7369c4ad69b60c022c86b9 I_Love_LA 33.9412360652 -118.404361101 6.42 Terminal_5
43349700f964a52019281fe3 State_Theatre 44.9769298458 -93.2758886914 8.87 805_Hennepin_Ave
4b045927f964a520815322e3 Ives_Hall 42.4470847585 -76.480743885 0 Tower_Rd
4ed84e6ca17c4dbad0714724 Imperial_Theatre 40.7595618066 -73.9869976044 9.21 249_W_45th_St
4c1d4eff63750f47bc12b867 L'ybane_Wine_Bar 40.7589330019 -73.988549739 7.84 709_8th_Ave
4c8feb16590ab1f7eff3e27d Belair_Health_and_Fitness_Center 18.0266756222 -63.0646137494 0 address
52b1373c11d245d455c1bcd9 3_amigos 18.0418708505 -63.1203679995 0 address
4b78539df964a520a4c52ee3 GNA_Pizzeria 40.876618 -73.860406 0 765_E_Gun_Hill_Rd
4bcb8afeb6c49c7436779291 The_Mothership 47.6322442444 -122.326255559 0 address
4c0099c0df6c0f47b2b78b22 Tantra 18.0417476641 -63.119931221 0 Maho
4b68b0c9f964a52057872be3 Caribbean_Cinemas,_Megaplex_7 18.0296902817 -63.0867929452 6.47 69_Welfare_Road
52b1373c11d245d455c1bcd9 3_amigos 18.0418708505 -63.1203679995 0 address
5170bf5d498ebc99d34b7a81 The_Festival_Village 18.0280365653 -63.0434775172 0 address
520daf3311d2efe5aa9959f4 Club_High_Up 18.030889 -63.086647 0 Welfare_Road
52b1373c11d245d455c1bcd9 3_amigos 18.0418708505 -63.1203679995 0 address
528d355c11d2b58d0e629461 Intelligent_Demand 39.757068 -104.974629 0 2942_Welton_St
528d355c11d2b58d0e629461 Intelligent_Demand 39.757068 -104.974629 0 2942_Welton_St
528d355c11d2b58d0e629461 Intelligent_Demand 39.757068 -104.974629 0 2942_Welton_St
4e44822c7d8bee28239ee2c8 Denver_Bicycle_Cafe 39.7431563052 -104.970393335 9.11 1308_E_17th_Ave
4bf3375294af2d7fed493972 The_Farmhouse_Tap_&_Grill 44.4783270848 -73.2132661343 8.94 160_Bank_St
40eb3d00f964a520250a1fe3 Fenway_Park 42.3466825122 -71.0969924927 9.46 4_Yawkey_Way
4f7b326ee4b0c69aa44042f9 Secret_CIty_Under_DIA 39.8630392426 -104.673856609 0 address
4a198a3ef964a520237a1fe3 Chicago_Midway_International_Airport_(MDW) 41.7879049953 -87.7407002449 8.62 5700_S_Cicero_Ave
4b29393bf964a5203d9b24e3 Pegasus_on_the_Fly 41.7882089794 -87.7421808243 6.06 Midway_International_Airport_(MDW)
4a198a3ef964a520237a1fe3 Chicago_Midway_International_Airport_(MDW) 41.7879049953 -87.7407002449 8.62 5700_S_Cicero_Ave
4f997de7e4b06526abbcdb2f DIA_Secret_Underground_City 39.8498147844 -104.673856609 0 address
4f29663be4b05879eae76395 iPlaza_New_York 40.724394 -74.009219 0 475_Greenwich_St
5036d900e4b0be420e6ac79e Rockin_Raw 40.7280176898 -74.0011693412 7.98 171_Sullivan_Street
518a87b3454aef48b51a84ce OddFellows_Ice_Cream_Co. 40.7181681699 -73.9639520645 9.52 175_Kent_Ave
4a319ad7f964a520ff991fe3 Hiroko's_Place 40.7245874133 -74.0027704045 9.09 75_Thompson_St
4f90bf92e4b076d2c8d95c82 The_Bombay_Sapphire_House_Of_Imagination 40.7248358136 -74.0060949326 9.04 121_Varick_St
4da307d5e7b8a09077802121 New_York_International_Auto_Show 40.7567824439 -74.0015029907 0 655_W_34th_St
45e19dd3f964a5202a431fe3 Museum_of_Fine_Arts_Houston 29.7260173458 -95.389995575 9.41 1001_Bissonnet_St
51a69e35498e2bdaebe51d23 Biblio 40.717489 -73.958482 8.21 149_N_6th_St
4a67a0acf964a520d1c91fe3 Manhattan_Penthouse 40.7359124778 -73.9937147516 7.14 80_5th_Ave,_Fl_17
4f08a329e4b000dd75a65168 Uris_Hall 40.8087715045 -73.961488543 0 116th_St_&_Broadway
51564461183fdfa648d944b8 Evan_B._Donaldson_Adoption_Institute 40.7493377305 -73.9786291122 0 128_E_38th_St
4bf7e783508c0f475b233e31 Shakespeare_Boutique_Hotel 54.683583 25.291786 7.97 Bernardinu_8
4f4292f6e4b0f4a9fc949666 AlleyNYC 40.7533565194 -73.9900935184 0 500_Fashion_Ave
4b672c06f964a520453f2be3 Greyhound_Bus_Terminal 42.646471379 -73.7512246571 0 34_Hamilton_St
3fd66200f964a5204fe71ee3 Les_Halles 40.7436439127 -73.9838882536 9.13 411_Park_Ave_S
4f9b4efee4b043736f2e60a9 CO 32.7845840629 -79.9354116853 8.25 340_King_St
4b670015f964a52061342be3 North_Center_Animal_Hospital 41.946925 -87.674327 0 1808_W_Addison_St
4a04fd56f964a52044721fe3 Quartino 41.8933770854 -87.6281122571 9.46 626_N_State_St
4b427c01f964a520d0d425e3 The_San_Jose_Group 41.8872948388 -87.6233482361 0 233_N_Michigan_Ave._24th_FL
4aa3dfaaf964a520384420e3 Starbucks 41.964632 -87.68579 7.71 4553-4557_N_Lincoln_Ave
4e667204091afcffda218e18 Magnolia_Bakery 41.88411586 -87.6280260086 8.91 108_N_State_St
51853d88498ef45e5b81b5e9 Xsport_Fitness 42.012251629 -87.7154168054 8.36 3450_W_Touhy_Ave
4aa76d20f964a520d24c20e3 Tampa_International_Airport_(TPA) 27.9799249432 -82.5345540047 9.21 4100_George_J_Bean_Pkwy
5071f2afe4b0f11f52fc01b2 Beach_Walk 27.9730114609 -82.8294523307 7.87 1_Causeway_Blvd
4c2f97877cc0c9b66004ec9a Carter's 28.0638765312 -82.5761818886 6.32 12695_Citrus_Plaza_Dr
4bbe3fff53e99521c1f92ca9 Fort_Lauderdale-Hollywood_International_Airport_(FLL) 26.0710853213 -80.1408863068 7.91 100_Terminal_Dr.
4b119518f964a520da7f23e3 Pollo_Tropical 25.787233865 -80.1413836791 5.91 1454_Alton_Rd
459ecd01f964a520bf401fe3 Washington_Dulles_International_Airport_(IAD) 38.9526342345 -77.4479055405 8.6 1_Saarinen_Cir
4c8feb16590ab1f7eff3e27d Belair_Health_and_Fitness_Center 18.0266756222 -63.0646137494 0 address
52b1373c11d245d455c1bcd9 3_amigos 18.0418708505 -63.1203679995 0 address
4b78539df964a520a4c52ee3 GNA_Pizzeria 40.876618 -73.860406 0 765_E_Gun_Hill_Rd
4bcb8afeb6c49c7436779291 The_Mothership 47.6322442444 -122.326255559 0 address
4c0099c0df6c0f47b2b78b22 Tantra 18.0417476641 -63.119931221 0 Maho
4b68b0c9f964a52057872be3 Caribbean_Cinemas,_Megaplex_7 18.0296902817 -63.0867929452 6.47 69_Welfare_Road
52b1373c11d245d455c1bcd9 3_amigos 18.0418708505 -63.1203679995 0 address
520daf3311d2efe5aa9959f4 Club_High_Up 18.030889 -63.086647 0 Welfare_Road
52b1373c11d245d455c1bcd9 3_amigos 18.0418708505 -63.1203679995 0 address
4c9bd0610e9bb1f7bf22ce5f OCC_Student_Center 33.6696219796 -117.909328938 0 2701_Fairview_Rd.
4cc3acb8be40a35df1127a4c Anuar_Salazar's_House 33.677683801 -117.930758397 0 address
4b4a4693f964a520e98126e3 OC_Fair_&_Event_Center 33.6658538362 -117.902355194 9.17 88_Fair_Dr
4cc3acb8be40a35df1127a4c Anuar_Salazar's_House 33.677683801 -117.930758397 0 address
40f86c00f964a520bd0a1fe3 Disneyland 33.809582867 -117.918996289 9.65 1313_S_Disneyland_Dr
422e3c80f964a520e81f1fe3 Hamburger_Mary's 33.7690920708 -118.182646036 8.19 330_Pine_Ave
4b5b5c45f964a520e3f728e3 Gyu-Kaku_Japanese_BBQ 33.7153121253 -117.990259429 7.93 7862_Warner_Ave
4283ee00f964a520a0221fe3 Shark_Club 33.6798186802 -117.890327637 6.43 841_Baker_St
4b482d29f964a5207c4926e3 Renaissance_Palm_Springs_Hotel 33.8243747103 -116.538553834 7.68 888_E_Tahquitz_Canyon_Way
4f80b9c1e4b0ac16a20c1d75 White_Party 33.8241970603 -116.541375548 0 888_E_Tahquitz_Canyon_Way
4b5c9c84f964a520d23929e3 Palm_Springs_Convention_Center 33.8260057658 -116.537904739 0 277_N_Avenida_Caballeros
4b482d29f964a5207c4926e3 Renaissance_Palm_Springs_Hotel 33.8243747103 -116.538553834 7.68 888_E_Tahquitz_Canyon_Way
506b356ae4b061f76ffe1d16 The_Bayou_-_WeHo 34.0842696924 -118.385161923 7.61 8939_Santa_Monica_Blvd
3fd66200f964a5207def1ee3 The_Brit 33.7674740871 -118.170410885 7.77 1744_E_Broadway
422e3c80f964a520e81f1fe3 Hamburger_Mary's 33.7690920708 -118.182646036 8.19 330_Pine_Ave
4b254300f964a520e26e24e3 The_Home_Depot 40.8433448055 -74.1578358552 6.75 955_Bloomfield_Ave
5001c5a6e4b025b25853cdad Swede's_Frozen_Yogurt 40.7938838539 -74.3143129349 6.65 45_South_Livingston_Ave.
4c7e4386724976b0fc9aa70a Boutique_Nails 40.8395824633 -74.1613406611 0 1115_Bloomfield_Ave
4c4a6f5346240f470156d4f1 Dinas_Pekerjaan_Umum_Bina_Marga_Jawa_Timur -7.32916493713 112.72771515 0 GayungKebonsari167
510ea12fe4b0a910d259ef4f Krian -7.40536229337 112.578232205 0 Krian,_Sidoarjo
510ea12fe4b0a910d259ef4f Krian -7.40536229337 112.578232205 0 Krian,_Sidoarjo
4c4a6f5346240f470156d4f1 Dinas_Pekerjaan_Umum_Bina_Marga_Jawa_Timur -7.32916493713 112.72771515 0 GayungKebonsari167
4c64cd3ae0c4be9a31af8658 Masjid_Besar_Miftahul_Abidin_Krian -7.41130215852 112.577015821 0 Balongbendo
4c4a6f5346240f470156d4f1 Dinas_Pekerjaan_Umum_Bina_Marga_Jawa_Timur -7.32916493713 112.72771515 0 GayungKebonsari167
510ea12fe4b0a910d259ef4f Krian -7.40536229337 112.578232205 0 Krian,_Sidoarjo
4f5a131be4b088314d057a9b WARUNG_DAUN_"REPUBLIK_TELO",jl.Raya_Purwodadi -7.813019 112.72645 0 Jalan_Raya_Purwodadi
510ea12fe4b0a910d259ef4f Krian -7.40536229337 112.578232205 0 Krian,_Sidoarjo
4c50e687250dd13af6ee507c Juanda_International_Airport_(SUB) -7.37351542138 112.792871533 8.85 Jalan_Bandar_Udara_Juanda_No._1
4b6cf0daf964a5202f5f2ce3 Ngurah_Rai_International_Airport_(DPS) -8.74457246802 115.16667366 8.15 Jalan_Airport_Ngurah_Rai
50b02e4be4b03c6b1dea8c72 Bali_Safari_&_Marine_Park -8.71511024273 115.170397363 0 address
4bb48d50f187a5937f3914f8 Wina_Holiday_Villa -8.71482671623 115.169956684 6.8 Jalan_Pantai
52d28d8a498e74cd36311a67 Mie_ayam_Bakso_Wong_Solo -8.73975753784 115.178527832 0 Jalan_Raya_Tuban
4e66532cb3ad9b56d0d936df Pandawa_Beach -8.84525556024 115.185985565 9.22 Desa_Kutuh
4c50e687250dd13af6ee507c Juanda_International_Airport_(SUB) -7.37351542138 112.792871533 8.85 Jalan_Bandar_Udara_Juanda_No._1
511b725ae4b09ccf3da5937d Blimbingsari_Aerodrome -8.3192298979 114.343368443 0 address
52bb9f29498e15ad520723e4 Desa_Blimbingsari -8.25424399619 114.538170761 0 address
510ea12fe4b0a910d259ef4f Krian -7.40536229337 112.578232205 0 Krian,_Sidoarjo
4cd36622d160b1f7d6dc23ab Kantor_Imigrasi_Kelas_I_Khusus_Surabaya -7.35841234507 112.72853566 0 Jalan_Letjen_S._Parman_No._58A
4edd0e7461af8a14b97d11ea Movie_Time 37.647571 -77.627771 0 address
43388b80f964a52030281fe3 Le_Cheval 37.8027636538 -122.275222142 8.42 1007_Clay_St
4e91ddb246908c033faa8f6f Raider_Central..Hood_Style... 37.7607590149 -122.191632801 0 address
4b29f3bff964a5205ba424e3 Starbucks 37.686937 -122.129804 7.46 15600_Hesperian_Blvd
529a632511d21f01c4b713de Torie_Beth's! 37.6769065857 -122.078323364 0 address
513b6ee672daa77411e2495d Pacific_Catch_|_San_Mateo 37.5658239634 -122.322657108 7.83 243_S_B_St
513b6ee672daa77411e2495d Pacific_Catch_|_San_Mateo 37.5658239634 -122.322657108 7.83 243_S_B_St
53613c3d498e612b2cda22f5 Veggie_Grill 37.40263 -122.11233 7.36 565_San_Antonio_Rd
51bb74fce4b0cbdc33bb96ee The_Counter 37.4008258177 -122.112138291 7.97 2580_W_El_Camino_Real
5327d1c9498ef1dfde7229ae Pacific_Catch_Mountain_View 37.4032158075 -122.111449242 8.24 545_San_Antonio_Rd_#34
4da11fd5573d1456209e137d Pacific_Catch_|_Campbell 37.2895479591 -121.932475528 8.89 1875_S_Bascom_Ave,_Ste_550
49dd5b31f964a520fe5f1fe3 Pacific_Catch_|_9th_Ave. 37.76571513 -122.466293 9.26 1200_9th_Ave
4f99cababe776dab0cd27a3b Presidio_Golf_Course 37.7904893273 -122.459836006 8.62 300_Finley_Rd
4a636498f964a520efc41fe3 ClubSport 37.6996106467 -121.918490931 8.06 7090_Johnson_Dr
4c1c1395fcf8c9b69e85a90b Checkers_Old_Munchen 26.231936 -80.101664 5.46 2209_E_Atlantic_Blvd
4a70defcf964a520a5d81fe3 Whole_Foods_Market 26.1538893615 -80.1180471017 8.78 2000_N_Federal_Hwy
4bd604d47b1876b0ebd18b86 Coral_Springs_Nissan 26.2391644712 -80.2516282805 0 9350_W_Atlantic_Blvd
4b64ebadf964a520d3d92ae3 Stir_Crazy_Fresh_Asian_Grill 26.3665717459 -80.1338481903 8.56 6000_Glades_Rd,_#1015
4d181d04bb64224b7647c565 LA_Fitness 26.2073491487 -80.1478491871 8.22 6501_N_Andrews_Ave
4b0d89b5f964a520874a23e3 Bakery_Of_France 26.386316 -80.076113 0 625_NE_Spanish_River_Blvd
4d181d04bb64224b7647c565 LA_Fitness 26.2073491487 -80.1478491871 8.22 6501_N_Andrews_Ave
4b462811f964a5206f1826e3 Henry_T's 39.0294857542 -95.6967973709 6.58 1521_SW_21st_St
4bba6b28935e952192212890 Anytime_Fitness 39.032782 -95.724906 0 1919_SW_Gage_Rd
4bcca589937ca5935c7eab92 Pizagel's 39.0154984966 -95.7432988478 5.76 2830_SW_Fairlawn_Rd
4b4b3ba2f964a520139526e3 Sheraton_Birmingham_Hotel 33.5241521108 -86.8099308014 5.95 2101_Richard_Arrington_Jr_Blvd_N
528ea6c711d2ed8bc363205c Fitness_Revolution 35.0955456599 -89.8603577266 0 6100_Primacy_Pkwy
528ea6c711d2ed8bc363205c Fitness_Revolution 35.0955456599 -89.8603577266 0 6100_Primacy_Pkwy
528ea6c711d2ed8bc363205c Fitness_Revolution 35.0955456599 -89.8603577266 0 6100_Primacy_Pkwy
4d39c9de979ea143ba5f89fc Cosmic_Coconut 35.116079 -89.89228083 7.54 5101_Sanderlin_Ave,_Ste_104B
528ea6c711d2ed8bc363205c Fitness_Revolution 35.0955456599 -89.8603577266 0 6100_Primacy_Pkwy
528ea6c711d2ed8bc363205c Fitness_Revolution 35.0955456599 -89.8603577266 0 6100_Primacy_Pkwy
528ea6c711d2ed8bc363205c Fitness_Revolution 35.0955456599 -89.8603577266 0 6100_Primacy_Pkwy
4bc354644cdfc9b6852c9721 River_Market_Food_Pavilion 34.7477836156 -92.2661018372 6.76 400_President_Clinton_Ave
4af9a2caf964a520c01222e3 Starbucks 34.770126 -92.338009 7.0 5719_Kavanaugh_Blvd
4ffc8d72e4b0f8e8b05e797c Dunkin'_Donuts 34.7682350317 -92.3510419548 0 6805_Cantrell_Rd
4bb27dac4019a59341e936b8 Arkansas_State_Capitol 34.7465494292 -92.2890079021 0 500_Woodlane_Ave
4b4e3e76f964a5209be626e3 The_Pancake_Shop 34.5172007151 -93.0542184869 5.76 216_Central_Ave
4b784cfaf964a5207dc32ee3 Arlington_Resort_Hotel_&_Spa 34.5167608958 -93.0530643542 6.87 293_Central_Avenue
4d8548acf9f3a1cdf6fcc864 National_Park_Aquarium 34.5172221378 -93.0541695824 0 210_Central_Ave
501d3998e4b0ad6cc8c7efae DFW_Gate_C 32.8620887364 -97.0403163965 0 address
4ace6c89f964a52078d020e3 LaGuardia_Airport_(LGA) 40.773839 -73.87122 8.17 Grand_Central_Pkwy
4cddebf7aba88cfa802b3ed7 Highland_Park 40.6854219761 -73.8860177994 7.56 address
40bd1880f964a520bc001fe3 Dupont_Circle 38.9096524407 -77.0434498787 9.49 1_DuPont_Cir_NW
4b53c09ff964a5204caa27e3 Six_Flags_America 38.9058955127 -76.7719459534 8.59 13710_Central_Ave
49d13e72f964a5206a5b1fe3 Regal_Gallery_Place_Stadium_14 38.8988736986 -77.0206940174 7.78 701_7th_St_NW
4b64b339f964a5206ec92ae3 Walmart_Supercenter 38.5539714051 -76.0527467119 7.01 2775_Dorchester_Sq
4b9be0def964a520813036e3 Liquid_Assets_Bistro_and_Package_Goods 38.40865976 -75.059068 8.4 9301_Coastal_Hwy
4b047108f964a520315422e3 Chesapeake_Bay_Bridge 38.9919710233 -76.3745069504 8.83 William_S._Preston_Lane_Jr._Memorial_Bridge
4c967de9533aa093cc48d245 Ridgewood_Reservoir 40.6890015786 -73.8867044449 0 Highland_Park
4cddebf7aba88cfa802b3ed7 Highland_Park 40.6854219761 -73.8860177994 7.56 address
4fd50981e4b088343b50f929 Kirdar_Ciftligi 41.0160118335 28.608975248 0 address
501443d7e4b07f20b34d2d74 Kemerdere_Caddesi 41.0171302898 28.6050577233 0 address
4fd50981e4b088343b50f929 Kirdar_Ciftligi 41.0160118335 28.608975248 0 address
500583ac64a4fb521bf1f28d MoD_Internet_Cafe 41.0199628346 28.5775101185 0 Londra_Asf
505603b4e4b04495bd99849f mimar_sinan_yat_marina 41.0148108561 28.5614030007 0 address
4fd50981e4b088343b50f929 Kirdar_Ciftligi 41.0160118335 28.608975248 0 address
500583ac64a4fb521bf1f28d MoD_Internet_Cafe 41.0199628346 28.5775101185 0 Londra_Asf
500583ac64a4fb521bf1f28d MoD_Internet_Cafe 41.0199628346 28.5775101185 0 Londra_Asf
4be344081dd22d7f652f96bd Palisades_Market 41.0145877328 -73.9132475853 7.83 243_Route_9W
4c16d8e0583c9c74ff0c40a4 Emerald_Pub 40.739989405 -73.7912008066 0 18301_W_Horace_Harding_Expressway
525ef5a511d2e0b103e4aa46 Ouest 40.787095212 -73.9777429352 6.78 2315_Broadway
451d2920f964a5208d3a1fe3 Regal_E-Walk_Stadium_13_&_RPX 40.7569937446 -73.9890789986 9.12 247_W_42nd_St
4c37426f1e06d13aef8d753e Regency_8_Cinema 27.1745172818 -80.2349889278 5.83 2448_SE_Federal_Hwy
52b597db498ee1f52f80d3af Denny's 27.1773651756 -80.2354832468 0 address
4a953bd6f964a520c02220e3 Palm_Beach_International_Airport_(PBI) 26.6879565152 -80.0902462006 8.64 1000_James_L_Turnage_Blvd.
4459d2f1f964a520d7321fe3 Newark_Liberty_International_Airport_(EWR) 40.6896849354 -74.1793870926 8.46 10_Toler_Pl
4ddf7aa9ae60c015c096b40e Bayou_Country_Superfest 30.411423784 -91.1837663119 0 LSU_Tiger_Stadium
4c82756174d7b60cdb5280d8 Ward_3_Recreation_Center 30.1881848096 -93.1693202852 0 Power_ctre_pkwy
4e6be3eeb61c739ba850e06e LSU_Tailgating 30.4102266245 -91.1849570274 0 Tiger_Stadium
5144f181e4b03523611f3919 Rebell 59.9220263197 10.7593622804 6.68 Thorvald_Meyersgate_56
4b23de4af964a520a25b24e3 Bar_&_Cigar 59.916413541 10.7411205769 7.51 C._J._Hambros_plass_2
4ba4e07cf964a520f3bd38e3 Tempest 59.9123316471 10.73542321 6.37 Tordenskiolds_gate_8
5169a78be4b065db56dd621a Morgenstierne 59.9280223565 10.7485316172 6.68 Alexander_Kiellands_Plass
50a54dcee4b0c015fa210c6b Smalhans 59.923684 10.740095 7.85 Waldemar_Thranes_gate_10
4b0588b3f964a520a3d422e3 Tamara 59.9256327852 10.7612800598 5.95 Toftes_gate_50
4c460a68dd35be9a1ea8dcd8 Henry_Ford_Community_College_(HFCC) 42.3240317954 -83.2373571396 0 5101_Evergreen_Rd
4c8d13f0509e3704b7fa3855 The_Great_Sears 42.2503854832 -83.6082346388 0 address
4b58a246f964a520a86228e3 Skyline_High_School 42.3049664995 -83.7785162693 0 2552_N_Maple_Rd
4cd0f57f7f56a143d79ad1a6 Hogback_Officenter 42.2566956081 -83.6823589956 0 2008_Hogback_Rd
4c3bb48462f1c9289ef38f53 Ann_Arbor,_MI 42.2680997433 -83.7314414978 0 address
4ee4d4bbf790897ed0c26451 Christ_Covenant_Church_(C3) 42.4986179441 -83.5185851982 0 address
4cec62997b94370492732053 Betty's_Box 42.2886263757 -83.7677147583 0 address
4cec62997b94370492732053 Betty's_Box 42.2886263757 -83.7677147583 0 address
4b1e3862f964a520f11724e3 Sheraton_Ann_Arbor_Hotel 42.2406216701 -83.7357606103 7.05 3200_Boardwalk_St
4c3bb48462f1c9289ef38f53 Ann_Arbor,_MI 42.2680997433 -83.7314414978 0 address
4bc64794d35d9c74667ce23a Landmark_Detroit 42.4267193922 -83.3773040771 0 33454_7_Mile_Rd
507d6e1e498ec32f6e7b9fe1 IN_Group 42.3232652051 -83.457589722 0 42180_Ford_Rd
4e56e5c3ae60bd1634c22a19 Rehmann_-_Ann_Arbor 42.2415901973 -83.7416791908 0 address
4c3bb48462f1c9289ef38f53 Ann_Arbor,_MI 42.2680997433 -83.7314414978 0 address
4d80d4407c956dcb08dbe77b Morris_Lawrence_Building 42.2620500329 -83.6624293548 0 4800_E_Huron_River_Dr
4a7c3244f964a520fdeb1fe3 Douglas_J._Aveda_Institute 42.2782264 -83.7418107 7.02 333_Maynard_St
4ef52a378231b0d6238dd471 State_Bird_Provisions 37.7838277529 -122.432913863 9.38 1529_Fillmore_St
4b1ad1baf964a52081f223e3 Polish_Nail_Salon 40.775812 -73.950288 6.6 1619_1st_Ave
4fbba079e4b07984a8b77646 Jacob_Javits_North_Pavilion 40.7599992635 -74.0004061055 0 655_W_34th_St
46aa1087f964a52057491fe3 Bistango 40.7425681942 -73.9804863025 8.89 415_3rd_Ave
4b92799af964a52076fc33e3 Markt_10_Lunch_&__Steaks 51.195462 5.98552107811 0 Markt_10
